I,R,C,W,E,F
0,0,19,1,0,0
0,0,17,3,0,0
0,0,7,0,0,0
0,13,100,80,3,0
0,77,0,0,0,0
0,4,11,4,9,0
0,6,13,10,10,0
0,7,24,11,5,0
0,4,20,6,10,0
0,0,1,0,0,0
0,1,3,8,3,0
0,4,9,9,2,0
0,16,65,8,0,0
0,0,20,0,1,0
0,17,51,16,1,0
0,10,36,7,33,0
0,6,52,2,1,0
0,5,16,0,1,0
0,1,5,0,1,0
0,1,18,10,0,0
0,0,1,2,0,0
0,1,2,1,0,0
0,2,1,3,0,0
0,7,26,20,3,0
0,2,7,3,3,0
0,4,26,4,12,0
0,7,32,14,8,0
0,2,4,8,10,0
0,4,17,6,10,0
0,2,47,22,4,0
0,10,52,14,7,0
0,2,10,6,11,0
0,24,102,33,5,0
0,0,9,0,1,0
0,0,3,2,0,0
0,0,3,2,0,0
0,4,149,140,2,0
0,5,197,73,2,0
0,1,30,46,0,0
0,1,25,67,0,0
0,4,31,15,2,0
0,0,10,9,2,0
0,0,3,2,0,0
0,0,40,21,2,0
0,4,134,402,1,0
0,23,58,54,2,0
0,0,3,2,0,0
0,0,3,2,0,0
0,0,3,1,1,0
0,3,17,26,0,0
0,1,20,58,7,0
0,0,1,23,1,0
0,0,3,2,0,0
0,3,171,80,4,0
0,0,17,32,2,0
0,0,3,2,0,0
0,3,16,3,1,0
0,6,125,147,3,0
0,0,14,17,2,0
0,21,296,178,7,0
0,3,14,42,0,0
0,1,62,60,0,0
0,1,9,4,0,0
0,4,14,7,0,0
0,3,6,22,0,0
0,10,294,244,15,0
