I,R,C,W,E,F
0,6,370,433,16,0
0,0,0,0,1,0
0,1,2,17,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,18,649,810,30,0
0,0,0,0,1,0
0,2,2,43,1,0
0,8,32,254,7,0
0,0,0,19,0,0
0,2,8,80,1,0
0,1,14,99,4,0
0,0,0,0,1,0
0,0,1,0,0,0
0,2,0,72,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,10,519,601,33,0
0,0,0,0,1,0
0,0,3,16,8,0
0,0,0,0,1,0
0,3,0,0,1,0
0,0,2,55,0,0
0,5,248,293,21,0
0,1,1,12,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,6,244,285,10,0
0,4,7,123,4,0
0,4,7,124,4,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,6,8,121,4,0
0,0,1,24,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,4,7,32,6,0
0,0,0,0,2,0
0,0,0,50,12,0
0,0,0,0,1,0
0,0,0,0,1,0
0,60,2424,2930,86,0
0,2,10,198,4,0
0,5,1,132,1,0
0,7,234,251,8,0
0,0,4,21,0,0
0,0,0,0,1,0
0,2,1,4,0,0
0,34,1657,1956,66,0
0,10,30,265,9,0
0,0,0,0,26,0
0,0,0,1,1,0
0,0,0,0,1,0
0,0,11,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,171,260,11,0
0,0,8,51,1,0
0,1,2,14,0,0
0,0,0,0,1,0
0,0,0,12,0,0
0,10,401,496,28,0
0,0,0,0,1,0
0,17,3,13,20,0
0,0,14,384,0,0
0,43,2277,2737,85,0
0,2,17,165,4,0
0,0,0,0,1,0
0,3,3,29,3,0
0,0,0,0,10,0
0,0,0,0,1,0
0,0,0,0,1,0
0,5,45,46,4,0
0,0,0,0,1,0
0,0,0,30,1,0
0,34,1218,1471,41,0
0,0,0,0,1,0
0,7,10,76,4,0
0,0,0,14,0,0
0,0,5,15,3,0
0,1,8,33,0,0
0,0,5,101,1,0
0,0,6,24,1,0
0,19,435,507,14,0
0,0,2,28,0,0
0,0,0,0,33,0
0,0,0,0,1,0
0,0,0,0,1,0
0,94,4698,5807,144,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,10,0,0
0,14,713,836,18,0
0,0,0,0,1,0
0,17,925,1078,28,0
0,1,7,40,3,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,22,755,874,30,0
0,2,7,83,3,0
0,0,0,0,1,0
0,0,0,25,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,5,308,371,11,0
0,12,275,144,147,0
0,0,0,0,1,0
0,4,3,16,3,0
0,8,24,221,2,0
0,1,2,1,1,0
0,6,21,188,3,0
0,79,4679,5667,175,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,53,0,0
0,37,2009,2445,50,0
0,0,0,0,1,0
0,0,2,0,2,0
0,4,19,133,2,0
0,4,80,155,3,0
0,5,9,60,1,0
0,0,0,0,1,0
0,0,15,11,0,0
0,0,0,0,1,0
0,1,2,25,3,0
0,16,971,1180,37,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,25,25,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,1,0,0
0,0,1,24,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,6,14,131,8,0
0,0,0,0,1,0
0,0,0,6,0,0
0,0,0,0,1,0
0,2,1,33,0,0
0,1,0,15,0,0
0,5,4,103,3,0
0,1,0,46,0,0
