I,R,C,W,E,F
0,0,1,0,0,0
0,5,32,5,3,0
0,2,18,2,3,0
0,0,2,0,0,0
0,0,1,0,0,0
0,4,20,7,3,0
0,0,1,0,0,0
0,6,18,0,2,0
0,0,1,0,0,0
0,2,19,0,1,0
0,2,18,0,1,0
0,0,3,0,0,0
0,0,5,0,0,0
0,0,5,0,0,0
0,0,9,0,3,0
0,0,1,0,0,0
0,1,10,2,1,0
0,6,29,0,2,0
0,2,10,0,1,0
0,0,2,0,0,0
0,1,5,1,0,0
0,1,30,6,2,0
0,1,4,5,0,0
0,1,10,0,0,0
0,11,27,10,2,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,2,12,131,4,0
0,11,21,26,3,0
0,0,1,0,0,0
0,4,13,10,4,0
0,0,3,2,0,0
0,0,7,2,4,0
0,0,2,0,0,0
0,2,8,0,1,0
0,0,1,0,0,0
0,0,9,1,1,0
0,1,5,0,3,0
0,0,37,12,1,0
0,4,21,8,9,0
0,0,4,1,1,0
0,0,5,0,0,0
0,0,2,0,0,0
0,0,5,0,2,0
0,3,23,10,4,0
0,2,1,0,2,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,6,1,0,0
0,0,51,15,0,0
0,5,15,9,7,0
0,0,6,1,1,0
0,4,19,11,2,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,1,0,0,0
0,2,9,8,0,0
0,0,1,0,0,0
0,5,10,12,3,0
0,3,4,2,0,0
0,0,1,0,0,0
0,0,5,2,1,0
0,4,12,15,5,0
0,0,55,3,2,0
0,21,30,22,3,0
0,0,11,6,3,0
0,0,1,0,1,0
0,2,2,2,3,0
0,10,21,18,6,0
0,0,3,0,0,0
0,0,1,0,0,0
0,2,3,3,2,0
0,0,1,0,0,0
0,5,8,16,1,0
0,2,7,7,0,0
0,8,25,11,4,0
0,6,2,1,1,0
0,0,6,2,1,0
0,4,16,2,0,0
0,0,1,0,0,0
0,0,2,0,0,0
0,20,37,29,5,0
0,6,17,17,4,0
0,5,4,31,0,0
0,6,12,2,1,0
0,0,2,0,0,0
0,0,3,1,0,0
0,0,3,6,0,0
0,6,4,2,1,0
0,0,2,0,0,0
0,1,26,2,0,0
0,0,3,0,1,0
0,1,15,9,2,0
0,0,3,0,1,0
0,23,163,49,11,0
0,0,3,0,1,0
0,13,138,29,11,0
0,0,3,0,1,0
0,1,14,11,1,0
0,0,3,0,1,0
0,25,288,82,8,0
0,0,34,1,0,0
0,8,44,9,17,0
0,9,44,1,2,0
0,9,65,15,1,0
0,11,25,1,13,0
0,8,56,44,4,0
0,0,2,0,0,0
0,0,4,2,0,0
0,131,0,0,0,0
0,0,6,0,0,0
