I,R,C,W,E,F
0,0,0,0,0,1
0,0,5,5,0,0
0,1,14,5,0,0
0,0,23,3,0,0
0,2,5,5,0,0
0,0,13,0,0,0
0,27,452,109,22,0
0,27,8,0,0,0
0,0,51,6,0,0
0,1,23,5,0,0
0,0,0,0,0,2
0,0,18,0,0,0
0,0,10,4,6,0
0,1,97,16,0,0
0,3,652,78,0,0
0,3,797,18,0,0
0,1,19,6,0,0
0,0,4,0,0,0
0,0,1,0,0,0
0,0,21,25,3,0
0,8,114,19,0,0
0,0,13,0,0,0
0,0,10,3,0,0
0,5,66,57,1,0
0,2,46,15,1,0
0,2,30,12,0,0
0,22,319,79,5,0
0,1,75,45,0,0
0,2,14,7,0,0
0,0,28,7,0,0
0,1,14,0,0,0
0,0,10,3,0,0
0,0,4,0,0,0
0,0,17,24,0,0
0,0,9,3,0,0
0,2,60,8,0,0
0,1,38,20,0,0
0,1,21,138,0,0
0,3,18,27,0,0
0,4,17,8,0,0
0,0,39,35,14,0
0,2,64,12,15,0
0,5,151,33,0,0
0,2,3,3,0,0
0,23,170,161,2,0
0,0,0,3,0,0
0,0,1,4,1,0
0,4,112,20,5,0
0,2,30,3,4,0
0,3,28,6,7,0
0,0,67,13,9,0
0,0,90,0,0,0
0,31,156,41,4,0
0,0,6,12,0,0
0,0,9,1,0,0
0,0,9,6,0,0
0,1,4,3,0,0
0,0,12,4,1,0
0,0,8,2,0,0
0,4,43,14,0,0
0,0,5,0,0,0
0,0,20,2,0,0
0,2,20,6,0,0
0,5,310,139,4,0
0,1,5,1,1,0
0,1,34,3,0,0
0,1,9,3,0,0
0,0,6,0,0,0
0,0,0,0,0,1
0,0,0,0,0,1
0,0,10,2,1,0
0,0,5,0,1,0
0,3,11,1,1,0
