I,R,C,W,E,F
0,1,10,3,2,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,8,0,0,0
0,0,5,0,0,0
0,0,4,0,0,0
0,0,3,0,0,0
0,0,2,0,0,0
0,22,52,18,4,0
0,1,9,2,0,0
0,3,9,2,0,0
0,9,12,9,0,0
0,5,24,4,3,0
0,2,12,3,0,0
0,9,34,11,1,0
0,1,2,3,0,0
0,9,13,6,1,0
0,5,4,0,0,0
0,1,5,6,0,0
0,1,3,9,0,0
0,3,9,17,0,0
0,7,16,13,1,0
0,0,1,7,0,0
0,1,7,7,0,0
0,14,17,11,0,0
0,2,17,10,0,0
0,0,2,30,0,0
0,4,7,9,3,0
0,1,56,14,15,0
0,2,11,16,0,0
0,1,6,11,0,0
0,0,11,11,0,0
0,0,2,8,0,0
0,0,3,3,0,0
0,0,3,11,0,0
0,4,9,6,1,0
0,0,1,0,0,0
0,11,25,36,0,0
0,8,45,28,8,0
0,8,24,16,0,0
0,1,4,8,0,0
0,3,8,12,0,0
0,4,8,15,0,0
0,0,2,5,0,0
0,0,2,5,0,0
0,1,5,10,0,0
0,6,15,9,0,0
0,5,10,18,0,0
0,17,108,48,2,0
0,2,3,9,1,0
0,0,4,5,0,0
0,0,1,0,0,0
0,2,8,6,0,0
0,3,1,2,0,0
0,7,9,11,1,0
0,1,4,9,0,0
0,3,12,7,0,0
0,9,15,8,12,0
0,1,18,13,7,0
0,6,15,14,0,0
0,0,2,0,0,0
0,2,9,0,1,0
0,3,1,0,0,0
0,6,30,2,0,0
0,0,1,0,0,0
0,4,11,2,0,0
0,2,9,2,0,0
0,4,40,8,0,0
0,0,1,1,0,0
0,20,111,17,0,0
0,0,16,0,0,0
0,3,10,0,0,0
0,1,6,3,0,0
0,8,27,8,0,0
0,8,24,6,0,0
0,12,81,13,0,0
0,3,25,21,0,0
0,3,4,7,0,0
0,2,5,15,1,0
0,0,2,2,0,0
0,9,59,30,0,0
0,0,2,0,0,0
0,1,9,0,0,0
0,9,28,20,4,0
0,2,19,30,0,0
0,0,3,1,1,0
0,3,11,0,0,0
0,0,3,0,0,0
0,9,11,0,0,0
0,0,16,8,2,0
0,17,46,36,23,0
0,5,30,43,0,0
0,1,28,17,1,0
0,5,65,43,3,0
0,10,13,34,2,0
0,1,91,75,2,0
0,1,12,18,2,0
0,9,30,52,42,0
0,0,31,70,2,0
0,2,37,48,0,0
0,3,30,27,2,0
0,4,40,67,2,0
0,1,11,14,2,0
0,1,15,10,0,0
0,15,27,45,0,0
0,26,18,63,39,0
0,19,153,190,2,0
0,1,43,44,2,0
0,0,3,0,2,0
0,0,25,4,4,0
0,0,25,18,0,0
0,2,14,22,2,0
0,0,12,8,2,0
0,0,2,2,1,0
0,0,32,28,2,0
0,2,86,89,2,0
0,0,23,26,2,0
0,9,11,29,2,0
0,0,45,60,2,0
0,1,73,89,2,0
0,8,51,53,2,0
0,6,11,2,0,0
0,6,13,25,10,0
0,1,13,4,0,0
0,0,33,40,0,0
0,9,278,288,0,0
0,18,73,119,0,0
0,2,19,14,1,0
0,2,147,104,1,0
0,0,4,1,2,0
0,16,80,77,2,0
0,0,6,0,0,0
0,0,20,15,0,0
0,0,26,0,0,0
0,0,17,1,1,0
0,2,20,7,0,0
0,0,30,25,0,0
0,0,3,0,0,0
0,0,2,1,0,0
0,0,4,0,0,0
0,1,6,1,0,0
0,0,6,1,0,0
0,0,27,15,8,0
0,0,5,0,0,0
0,120,23,8,1,0
