I,R,C,W,E,F
0,0,12,1,0,0
0,8,10,7,0,0
0,0,14,14,0,0
0,4,19,9,0,0
0,0,1,0,0,0
0,0,16,24,6,0
0,5,24,6,0,0
0,9,0,0,0,0
0,0,1,1,0,0
0,10,49,10,9,0
0,0,4,0,0,0
0,0,13382,0,0,0
0,0,2,0,0,0
0,1,2,1,2,0
0,7,23,1,1,0
0,0,15,3,0,0
0,5,17,2,0,0
0,0,14,1,0,0
0,1,5,0,0,0
0,0,10,0,0,0
0,0,2,0,0,0
0,1,9,3,0,0
0,0,1265,0,0,0
0,0,9,4,0,0
0,0,7891,0,0,0
0,0,2,0,0,0
0,0,5172,0,0,0
0,0,4,0,0,0
0,0,5931,0,0,0
0,0,4,0,0,0
0,2,15,2,0,0
0,0,7427,0,0,0
0,2,6998,6,0,0
0,0,4457,0,0,0
0,0,5275,1,0,0
0,0,4455,0,0,0
0,0,4276,0,0,0
0,0,4478,0,0,0
0,0,4277,0,0,0
0,0,64,2,0,0
0,0,8,4,0,0
0,0,2,0,0,0
0,0,2829,0,0,0
0,3,17,6,0,0
0,0,5,0,0,0
0,0,9,4,0,0
0,3,29,21,0,0
0,1,6,4,0,0
0,0,2,0,0,0
0,1,7,3,1,0
0,4,21,7,0,0
0,12,12,9,3,0
0,3,15,3,1,0
0,2,7,0,4,0
0,3,35,11,5,0
0,1,8,1,0,0
0,0,1,3,0,0
0,1,1,0,0,0
0,0,2,0,0,0
0,0,1,0,0,0
0,0,3,2,1,0
0,8,72,8,3,0
0,0,1,0,0,0
0,0,7,1,0,0
0,1,8,2,2,0
0,4,2,7,4,0
0,8,23,13,1,0
0,0,1,0,0,0
0,1,6,4,1,0
0,1,1,0,0,0
0,0,1,2,1,0
0,5,3,2,0,0
0,3,15,1,1,0
0,0,2,0,0,0
0,2,5,0,0,0
0,7,37,19,5,0
0,0,3,0,0,0
0,0,1,1,0,0
0,38,27,4,0,0
0,0,8,3,1,0
