I,R,C,W,E,F
0,0,1,0,0,0
0,1,2,0,1,0
0,3,27,3,6,0
0,3,51,15,15,0
0,0,11,1,11,0
0,4,41,11,11,0
0,0,6,3,10,0
0,5,26,4,3,0
0,1,5,0,1,0
0,1,8,1,3,0
0,7,38,21,5,0
0,0,4,0,1,0
0,1,10,4,4,0
0,0,4,0,1,0
0,0,5,0,5,0
0,0,2,0,0,0
0,2,25,3,13,0
0,21,13,7,6,0
0,3,28,7,7,0
0,3,13,6,2,0
0,1,9,0,2,0
0,1,3,1,1,0
0,4,7,2,4,0
0,0,2,2,0,0
0,0,1,0,1,0
0,1,14,3,4,0
0,1,9,4,4,0
0,2,30,5,9,0
0,2,3,0,1,0
0,2,9,2,0,0
0,3,5,0,2,0
0,0,1,0,2,0
0,1,12,0,5,0
0,1,14,1,6,0
0,1,11,0,1,0
0,3,15,4,15,0
0,3,19,5,3,0
0,0,22,0,18,0
0,0,4,0,4,0
0,0,5,0,4,0
0,3,18,9,14,0
0,0,5,0,3,0
0,0,3,1,0,0
