I,R,C,W,E,F
0,0,1,0,0,0
0,0,0,0,2,0
0,0,174,0,0,0
0,0,1,0,0,0
0,0,3,0,0,0
0,1,4,2,2,0
0,11,104,17,2,0
0,22,234,32,2,0
0,1,4,2,2,0
0,17,135,25,2,0
0,1,4,2,2,0
0,17,105,25,2,0
0,17,105,25,2,0
0,1,4,2,2,0
0,1,4,2,2,0
0,124,937,194,2,0
0,76,582,119,2,0
0,124,937,194,2,0
0,1,4,2,2,0
0,2,13,4,2,0
0,2,13,4,2,0
0,1,4,2,2,0
0,6,53,11,2,0
0,6,53,11,2,0
0,1,4,2,2,0
0,24,208,36,2,0
0,24,212,36,2,0
0,24,212,36,2,0
0,1,4,2,2,0
0,24,158,36,2,0
0,24,171,36,2,0
0,24,171,36,2,0
0,1,4,2,2,0
0,19,153,28,2,0
0,1,4,2,2,0
0,17,134,25,2,0
0,1,4,2,2,0
0,374,2663,581,2,0
0,96,386,145,2,0
0,1,4,2,2,0
0,17,134,25,2,0
0,1,4,2,2,0
0,136,1035,213,2,0
0,2,4,4,2,0
0,1,4,2,2,0
0,17,149,25,2,0
0,1,4,2,2,0
0,34,290,51,2,0
0,1,4,2,2,0
0,54,427,78,2,0
0,54,431,78,2,0
0,54,429,78,2,0
0,1,4,2,2,0
0,11,88,17,2,0
0,11,88,17,2,0
0,1,4,2,2,0
0,17,140,25,2,0
0,1,4,2,2,0
0,11,87,17,2,0
0,11,90,17,2,0
0,22,173,32,2,0
0,1,2,2,2,0
0,0,0,0,1,0
0,3,6,4,1,0
0,0,171,0,0,0
0,0,6,4,0,0
0,0,3,4,0,0
0,2,7,4,0,0
0,2,5,6,0,0
0,1,6,4,0,0
0,2,8,4,0,0
0,2,18,4,0,0
0,2,18,4,0,0
0,0,7,6,0,0
0,0,2,4,0,0
0,0,7,4,0,0
0,2,13,4,0,0
0,0,2,4,0,0
0,0,6,4,0,0
0,0,2,4,0,0
0,0,6,4,0,0
0,2,7,4,0,0
0,2,6,6,0,0
0,1,6,4,0,0
0,2,10,4,0,0
0,2,21,4,0,0
0,2,19,4,0,0
0,0,7,6,0,0
0,0,6,4,0,0
0,0,2,8,0,0
0,0,2,8,0,0
0,1,9,4,0,0
0,1,9,4,0,0
0,6,80,4,0,0
0,0,2,4,0,0
0,0,8,4,0,0
0,0,6,4,0,0
0,2,13,4,0,0
0,0,2,4,0,0
0,0,7,4,0,0
0,0,5,4,0,0
0,0,10,4,0,0
0,0,2,4,0,0
0,0,6,4,0,0
0,0,6,4,0,0
0,0,2,8,0,0
0,0,2,8,0,0
0,1,8,4,0,0
0,1,9,4,0,0
0,6,69,4,0,0
0,0,6,4,0,0
0,0,5,4,0,0
0,0,8,4,0,0
0,0,4,9,0,0
0,0,6,4,0,0
0,0,5,4,0,0
0,2,12,4,0,0
0,0,6,4,0,0
0,2,15,4,0,0
0,1,7,4,0,0
0,2,7,4,0,0
0,2,4,6,0,0
0,1,6,4,0,0
0,2,19,9,0,0
0,0,2,4,0,0
0,1,11,4,0,0
0,0,2,4,0,0
0,1,10,4,0,0
0,2,9,4,0,0
0,1,8,4,0,0
0,0,4,4,0,0
0,1,8,4,0,0
0,0,2,4,0,0
0,2,15,4,0,0
0,2,15,4,0,0
0,1,10,4,0,0
0,1,10,4,0,0
0,0,4,4,0,0
0,2,9,4,0,0
0,2,9,4,0,0
0,1,6,4,0,0
0,1,6,4,0,0
0,1,6,6,0,0
0,1,8,4,0,0
0,1,8,4,0,0
0,2,13,4,0,0
0,0,4,4,0,0
0,0,4,4,0,0
0,1,8,4,0,0
0,2,16,4,0,0
0,0,6,4,0,0
0,1,8,4,0,0
0,6,43,4,0,0
0,0,4,4,0,0
0,2,9,4,0,0
0,0,2,4,0,0
0,0,2,4,0,0
0,2,3,4,0,0
0,0,2,4,0,0
0,2,9,4,0,0
0,2,9,4,0,0
0,1,8,4,0,0
0,0,6,4,0,0
0,2,20,4,0,0
0,0,2,4,0,0
0,2,13,4,0,0
0,2,4,6,0,0
0,1,8,4,0,0
0,2,12,4,0,0
0,2,23,4,0,0
0,0,4,6,0,0
0,2,17,4,0,0
0,2,7,4,0,0
0,2,4,6,0,0
0,1,6,4,0,0
0,2,15,4,0,0
0,2,15,4,0,0
0,0,6,6,0,0
0,0,2,4,0,0
0,1,11,4,0,0
0,0,4,4,0,0
0,0,6,4,0,0
0,1,10,4,0,0
0,0,4,4,0,0
0,0,6,4,0,0
0,1,10,4,0,0
0,1,8,4,0,0
0,0,4,4,0,0
0,0,6,4,0,0
0,1,7,4,0,0
0,5,18,6,0,0
0,1,8,4,0,0
0,0,2,4,0,0
0,0,2,4,0,0
0,0,4,4,0,0
0,2,9,4,0,0
0,2,9,4,0,0
0,2,9,4,0,0
0,0,4,4,0,0
0,1,10,4,0,0
0,0,4,4,0,0
0,0,8,4,0,0
0,0,4,4,0,0
0,0,6,4,0,0
0,2,11,4,0,0
0,1,6,4,0,0
0,1,20,4,0,0
0,2,20,4,0,0
0,0,6,4,0,0
0,0,6,6,0,0
0,2,7,4,0,0
0,0,2,4,0,0
0,0,2,4,0,0
0,0,6,4,0,0
0,0,6,4,0,0
0,2,19,4,0,0
0,2,16,4,0,0
0,2,13,4,0,0
0,2,3,6,0,0
0,1,8,4,0,0
0,2,18,4,0,0
0,2,9,4,0,0
0,0,6,4,0,0
0,0,6,4,0,0
0,0,6,4,0,0
0,0,6,4,0,0
0,1,10,4,0,0
0,2,10,10,0,0
0,1,10,4,0,0
0,0,2,4,0,0
0,0,8,4,0,0
0,0,10,4,0,0
0,0,4,4,0,0
0,0,4,4,0,0
0,2,11,4,0,0
0,0,6,4,0,0
0,2,13,4,0,0
0,1,10,4,0,0
0,0,4,4,0,0
0,0,4,4,0,0
0,1,8,4,0,0
0,0,10,4,0,0
0,0,6,4,0,0
0,1,8,4,0,0
0,0,8,4,0,0
0,0,6,4,0,0
0,1,11,4,0,0
0,0,8,4,0,0
0,2,13,4,0,0
0,0,2,6,0,0
0,0,29,4,0,0
0,2,3,6,0,0
0,0,2,4,0,0
0,1,10,4,0,0
0,0,2,4,0,0
0,1,8,4,0,0
0,0,3,4,0,0
0,0,6,4,0,0
0,0,2,4,0,0
0,2,11,4,0,0
0,2,17,4,0,0
0,2,18,4,0,0
0,0,2,4,0,0
0,0,6,4,0,0
0,0,4,4,0,0
0,4,36,4,0,0
0,2,15,4,0,0
0,2,12,4,0,0
0,2,13,4,0,0
0,2,13,4,0,0
0,2,7,6,0,0
0,1,10,4,0,0
0,2,16,4,0,0
0,1,6,4,0,0
0,0,4,4,0,0
0,1,10,4,0,0
0,6,68,4,0,0
0,0,8,4,0,0
0,0,4,4,0,0
0,2,13,4,0,0
0,0,29,4,0,0
0,0,6,4,0,0
0,0,29,4,0,0
0,2,7,6,0,0
0,0,8,4,0,0
0,0,2,4,0,0
0,1,10,4,0,0
0,0,4,4,0,0
