I,R,C,W,E,F
0,3,0,0,0,0
0,0,8,0,0,0
0,0,20,54,0,0
0,0,8,3,2,0
0,0,3,0,0,0
0,0,1,1,1,0
0,0,6,4,2,0
0,0,1,0,1,0
0,0,1,0,0,0
0,0,3,2,0,0
0,0,3,0,0,0
0,0,1,0,0,0
0,0,1,1,3,0
0,0,1,1,1,0
0,3,44,21,14,0
0,0,5,1,0,0
0,1,11,11,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,1,16,56,2,0
0,1,2,1,1,0
0,0,3,3,2,0
0,2,3,5,4,0
0,1,0,0,1,0
0,1,7,53,2,0
0,3,8,0,1,0
0,6,16,14,12,0
0,9,49,6,11,0
0,5,63,14,26,0
0,0,1,3,0,0
0,0,4,1,0,0
0,0,3,2,2,0
0,2,75,17,0,0
0,35,87,8,55,0
0,0,3,0,2,0
0,2,37,2,0,0
0,2,15,2,0,0
0,0,0,1,0,0
0,0,1,1,0,0
0,0,5,0,1,0
0,0,1,0,0,0
0,0,2,4,0,0
0,0,22,55,2,0
0,1,53,5,0,0
0,5,41,6,4,0
0,3,49,4,4,0
0,5,30,3,0,0
0,2,5,2,1,0
0,9,105,14,42,0
0,0,1,0,1,0
0,0,10,58,3,0
0,0,6,55,1,0
0,0,19,54,11,0
0,29,103,5,0,0
0,0,24,2,0,0
0,7,41,6,17,0
0,0,8,55,5,0
0,0,9,53,1,0
0,1,16,60,1,0
0,1,4,0,1,0
0,0,176,54,2,0
0,0,24,1,0,0
0,0,5,55,0,0
0,0,7,55,0,0
0,3,4,0,0,0
0,2,22,1,4,0
0,0,23,3,1,0
0,22,26,12,30,0
0,2,11,2,0,0
0,0,10,1,0,0
0,0,36,1,0,0
0,0,39,2,0,0
0,0,1,0,0,0
0,16,37,26,0,0
0,0,7,0,0,0
