I,R,C,W,E,F
0,0,8,0,0,0
0,1,37,25,4,0
0,507,20,44,10,0
0,0,1,0,0,0
0,0,2,1,0,0
0,0,5,4,0,0
0,0,6,4,0,0
0,0,4,2,0,0
0,0,3,3,0,0
0,0,11,5,0,0
0,0,2,0,0,0
0,0,10,6,0,0
0,0,12,5,0,0
0,1,2,2,0,0
0,0,31,8,1,0
0,0,38,15,5,0
0,2,27,9,0,0
0,4,37,8,1,0
0,3,18,6,0,0
0,2,7,2,0,0
0,0,31,7,1,0
0,0,41,11,5,0
0,2,27,9,1,0
0,4,38,10,1,0
0,3,21,5,0,0
0,2,7,2,0,0
0,10,380,24,1,0
0,10,396,25,1,0
0,0,49,2,0,0
0,2,2506,94,0,0
0,0,85,2,0,0
0,0,19,2,0,0
0,0,25,2,0,0
0,0,26,6,1,0
0,0,193,2,0,0
0,3,49,6,0,0
0,8,110,25,22,0
0,0,291,25,0,0
0,0,121,2,0,0
0,0,15118,19,0,0
0,1,27,14,0,0
0,0,21,2,0,0
0,0,5,2,0,0
0,0,57,2,0,0
0,0,73,0,0,0
0,0,105,3,0,0
0,10,112,63,0,0
0,17,583,216,3,0
0,2,25,5,0,0
0,0,90,3,0,0
0,7,172,89,1,0
0,0,81,2,0,0
0,0,5,2,0,0
0,0,162,2,0,0
0,0,41,3,0,0
0,0,377,2,0,0
0,1,27,4,3,0
0,0,715,3,0,0
0,0,6,1,0,0
0,0,5,0,3,0
0,0,13,2,0,0
0,0,49,0,0,0
0,2,2505,94,1,0
0,0,85,0,0,0
0,0,19,0,0,0
0,0,25,0,0,0
0,0,26,3,1,0
0,0,193,0,0,0
0,3,49,4,0,0
0,8,105,21,22,0
0,0,291,24,0,0
0,0,121,0,0,0
0,0,15118,18,0,0
0,1,28,12,0,0
0,0,21,0,0,0
0,0,5,0,0,0
0,0,57,0,0,0
0,0,73,0,0,0
0,0,105,0,0,0
0,10,112,61,0,0
0,17,558,214,3,0
0,2,26,5,0,0
0,0,90,0,0,0
0,7,170,80,1,0
0,0,81,0,0,0
0,0,5,0,0,0
0,0,162,0,0,0
0,0,41,0,0,0
0,0,377,0,0,0
0,1,27,4,3,0
0,0,715,0,0,0
0,0,6,1,0,0
0,0,5,0,3,0
0,0,13,0,0,0
0,0,1,0,0,0
0,0,8,7,0,0
8,4,22,13,0,0
0,7,35,24,1,0
0,5,22,9,10,0
0,1,1,4,0,0
0,0,8,3,0,0
4,5,75,12,4,0
0,0,0,1,0,0
0,0,11,0,0,0
0,2,13,4,0,0
0,1,4,10,0,0
0,0,16,0,0,0
0,0,6,6,1,0
0,11,5,13,1,0
