I,R,C,W,E,F
0,0,5,0,1,0
0,0,11,0,1,0
0,0,7,0,0,0
0,0,0,0,1,0
0,0,8,1,0,0
0,0,4,0,1,0
0,0,5,0,1,0
0,0,7,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,1,2,0
0,1,14,1,2,0
0,4,27,6,0,0
0,2,55,9,6,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,9,3,1,0
0,5,29,9,0,0
0,1,29,8,0,0
0,0,12,3,0,0
0,0,17,4,1,0
0,11,101,25,2,0
0,2,48,3,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,1,0,0,0
0,0,0,0,1,0
0,2,6,7,2,0
0,0,6,4,1,0
0,3,14,7,2,0
0,0,1639,472,32,0
0,10,78,39,8,0
0,16,47,25,2,0
0,5,25,14,0,0
0,0,1,1,0,0
0,1,95,8,3,0
0,1,29,11,0,0
0,5,27,14,3,0
0,0,1,0,0,0
0,0,1,0,0,0
0,0,12,2,0,0
0,2,33,5,3,0
0,47,352,104,16,0
0,0,27,16,1,0
0,4,24,11,1,0
0,1,2601,1,0,0
0,1,27,2,0,0
0,20,144,40,21,0
0,0,10,3,0,0
0,177,67,1,1,0
0,0,19,0,0,0
0,1,6,0,0,0
0,0,0,0,1,0
0,0,6,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,6,2,1,0
0,1,22,7,1,0
0,0,16,4,0,0
0,0,5,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,19,4,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,2,47,12,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,1,17,3,2,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,6,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,0,0,0
0,0,0,0,1,0
0,1,19,14,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,3,46,12,1,0
0,0,6,0,0,0
0,0,0,0,1,0
0,0,7,1,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,9,0,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,2,35,9,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,4,0,1,0
0,0,5,0,0,0
0,3,21,4,1,0
0,2,29,60,0,0
0,0,8,0,0,0
0,1,44,14,0,0
0,3,51,9,1,0
0,1,12,2,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,31,4,0,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,0,0,1,0
0,0,13,2,1,0
0,0,0,0,1,0
0,0,16,4,2,0
0,0,0,0,1,0
0,1,29,9,0,0
