I,R,C,W,E,F
0,0,12,1,0,0
0,0,29,3,0,0
0,0,5,0,0,0
0,0,7,0,0,0
0,11,56,17,15,0
0,20,72,13,6,0
0,4,16,8,0,0
0,0,2,0,0,0
0,3,40,29,1,0
0,1,91,18,2,0
0,2,25,10,0,0
0,5,22,12,0,0
0,0,4,12,1,0
0,2,18,2,1,0
0,0,7,0,0,0
0,2,7,4,0,0
0,6,9,0,0,0
0,2,35,4,0,0
0,0,1,0,0,0
0,1,3,1,0,0
0,6,59,13,2,0
0,5,55,63,2,0
0,34,0,0,0,0
0,7,103,38,4,0
0,1,31,0,0,0
0,2,54,27,0,0
0,0,14,3,2,0
0,3,27,11,0,0
0,4,28,23,0,0
0,7,51,13,1,0
0,0,13,7,1,0
0,0,5,0,0,0
0,0,1,0,0,0
0,2,27,23,44,0
0,5,63,15,19,0
0,0,4,3,0,0
0,1,9,3,0,0
0,1,0,1,0,0
0,0,12,1,0,0
0,2,2,1,3,0
0,2,7,6,0,0
0,0,3,0,0,0
0,3,121,37,1,0
0,4,91,0,0,0
0,2,247,7,0,0
0,0,31,0,10,0
0,1,38,2,0,0
0,0,42,7,18,0
0,0,22,2,1,0
0,0,11,1,0,0
0,0,71,7,0,0
0,0,34,47,0,0
0,0,42,0,0,0
0,2,120,9,66,0
0,6,212,13,0,0
0,0,13,3,1,0
0,1,275,15,32,0
0,0,84,8,0,0
0,0,194,42,26,0
0,1,42,1,58,0
0,0,92,10,74,0
0,1,149,9,0,0
0,0,188,11,3,0
0,0,22,1,5,0
0,2,151,16,23,0
0,7,82,6,0,0
0,3,9,3,0,0
0,10,8,1,0,0
0,7,41,11,2,0
0,0,6,0,0,0
0,0,22,0,0,0
